12.9617,-3.0047,15.2791,5.6607,4.98,-89.8497,3.34
12.9622,-3.0618,15.3362,5.7106,4.9931,-89.4924,3.35
12.9631,-3.1194,15.3939,5.7606,4.9969,-89.1203,3.36
12.9644,-3.1774,15.4519,5.8106,5.0055,-88.7366,3.37
12.9661,-3.2361,15.5106,5.8606,4.9915,-88.3401,3.38
12.9682,-3.2951,15.5697,5.9107,5.0073,-87.9307,3.39
12.9708,-3.3546,15.6292,5.9436,3.2932,-87.5084,3.4
12.9738,-3.4135,15.6882,5.9023,-4.1349,-87.0761,3.41
12.9772,-3.4718,15.7466,5.8524,-5.0018,-86.6371,3.42
12.9811,-3.5298,15.8046,5.8024,-4.9945,-86.1909,3.43
12.9853,-3.5871,15.8621,5.7524,-5.0014,-85.7373,3.44
12.99,-3.6441,15.9193,5.7024,-4.9941,-85.2762,3.45
12.9952,-3.7003,15.9757,5.6524,-5.0081,-84.808,3.46
13.0007,-3.7561,16.0318,5.6024,-4.9937,-84.3328,3.47
13.0066,-3.8112,16.0872,5.5524,-5.0077,-83.8505,3.48
13.013,-3.8659,16.1423,5.5025,-4.9932,-83.361,3.49
13.0198,-3.92,16.1968,5.4524,-5,-82.8634,3.5
13.027,-3.9736,16.2509,5.4024,-4.9998,-82.3584,3.51
13.0346,-4.0266,16.3044,5.3524,-4.9995,-81.846,3.52
13.0426,-4.079,16.3575,5.3024,-4.9992,-81.326,3.53
13.0509,-4.1308,16.4099,5.2524,-5.006,-80.7991,3.54
13.0597,-4.1821,16.462,5.2024,-4.9914,-80.2645,3.55
13.0689,-4.2328,16.5135,5.1524,-5.0053,-79.7223,3.56
13.0785,-4.2829,16.5645,5.1024,-4.9978,-79.173,3.57
13.0885,-4.3325,16.6151,5.0524,-4.9974,-78.6159,3.58
13.0988,-4.3814,16.665,5.0024,-5.0042,-78.0518,3.59
13.1096,-4.4297,16.7146,4.9524,-4.9966,-77.4806,3.6
13.1207,-4.4774,16.7635,4.9025,-5.0033,-76.9023,3.61
13.1322,-4.5246,16.8121,4.8525,-4.9957,-76.317,3.62
13.144,-4.5712,16.8602,4.8024,-4.9953,-75.7238,3.63
13.1562,-4.6171,16.9077,4.7524,-5.0092,-75.1244,3.64
13.1688,-4.6624,16.9547,4.7025,-4.9914,-74.5188,3.65
13.1817,-4.7071,17.0012,4.6531,-4.9367,-73.9063,3.66
13.1949,-4.7512,17.0472,4.605,-4.8188,-73.2877,3.67
13.2085,-4.7948,17.0929,4.558,-4.6921,-72.6623,3.68
13.2224,-4.8377,17.138,4.5122,-4.5794,-72.0301,3.69
13.2367,-4.88,17.1827,4.4676,-4.4604,-71.3921,3.7
13.2513,-4.9218,17.227,4.4242,-4.3356,-70.7475,3.71
13.2662,-4.9629,17.2707,4.382,-4.2302,-70.0972,3.72
13.2814,-5.0037,17.3142,4.341,-4.0944,-69.4405,3.73
13.297,-5.0437,17.3571,4.3011,-3.9952,-68.7774,3.74
