7.3075,-4.3303,8.7066,5.3799,-1.3231,-24.7056,1.99
7.3563,-4.3522,8.7602,5.3683,-1.1545,-24.1726,2
7.4055,-4.3738,8.8139,5.3585,-0.9846,-23.6384,2.01
7.4547,-4.3947,8.8673,5.3502,-0.8253,-23.1032,2.02
7.504,-4.4152,8.9207,5.3436,-0.6654,-22.5679,2.03
7.5535,-4.4353,8.9741,5.3385,-0.5109,-22.0316,2.04
7.6031,-4.4548,9.0275,5.3349,-0.3598,-21.4946,2.05
7.653,-4.4739,9.0808,5.3327,-0.2116,-20.9571,2.06
7.7029,-4.4925,9.1341,5.3321,-0.0665,-20.4199,2.07
7.7531,-4.5106,9.1875,5.3328,0.076,-19.8828,2.08
7.8034,-4.5283,9.2408,5.335,0.2162,-19.3453,2.09
7.854,-4.5455,9.2942,5.3385,0.354,-18.8083,2.1
7.9047,-4.5623,9.3476,5.3434,0.4897,-18.272,2.11
7.9556,-4.5785,9.4011,5.3497,0.6234,-17.7367,2.12
8.0068,-4.5944,9.4546,5.3572,0.7544,-17.2019,2.13
8.0582,-4.6098,9.5084,5.3661,0.8844,-16.6672,2.14
8.1099,-4.6247,9.5621,5.3762,1.0142,-16.1336,2.15
8.1618,-4.6392,9.616,5.3876,1.1404,-15.6011,2.16
8.2139,-4.6533,9.67,5.4003,1.2676,-15.0699,2.17
8.2663,-4.6669,9.7241,5.4142,1.3908,-14.5404,2.18
8.319,-4.68,9.7784,5.4293,1.5143,-14.0119,2.19
8.372,-4.6927,9.8329,5.4457,1.6368,-13.4848,2.2
8.4251,-4.7049,9.8875,5.4633,1.7604,-12.9598,2.21
8.4787,-4.7168,9.9423,5.4821,1.8769,-12.4364,2.22
8.5326,-4.7281,9.9974,5.5021,1.999,-11.9143,2.23
8.5867,-4.739,10.0526,5.5233,2.1207,-11.3947,2.24
8.6411,-4.7495,10.1081,5.5456,2.2341,-10.8773,2.25
8.6959,-4.7595,10.1638,5.5692,2.3547,-10.3616,2.26
8.751,-4.7691,10.2197,5.5939,2.4721,-9.8484,2.27
8.8064,-4.7782,10.2758,5.6198,2.589,-9.3377,2.28
8.8623,-4.7869,10.3323,5.6468,2.7023,-8.8291,2.29
8.9184,-4.7951,10.3891,5.675,2.8217,-8.3228,2.3
8.9749,-4.8028,10.4461,5.7044,2.9376,-7.8194,2.31
9.0318,-4.8101,10.5035,5.7349,3.0494,-7.3186,2.32
9.0891,-4.817,10.5611,5.7666,3.1684,-6.8203,2.33
9.1467,-4.8234,10.6192,5.7994,3.2797,-6.3248,2.34
9.2047,-4.8293,10.6775,5.8333,3.3986,-5.8322,2.35
9.2632,-4.8348,10.7362,5.8685,3.5093,-5.3425,2.36
9.322,-4.8398,10.7952,5.9047,3.6283,-4.8559,2.37
9.3812,-4.8443,10.8546,5.9421,3.7385,-4.3724,2.38
9.441,-4.8484,10.9145,5.9807,3.853,-3.8915,2.39
9.501,-4.8519,10.9746,6.0204,3.9723,-3.414,2.4
9.5615,-4.8551,11.0352,6.0612,4.0823,-2.94,2.41
9.6226,-4.8577,11.0963,6.1032,4.1969,-2.4688,2.42
9.6839,-4.8598,11.1577,6.1463,4.3169,-2.0012,2.43
9.7459,-4.8615,11.2197,6.1906,4.4213,-1.5368,2.44
9.8082,-4.8627,11.282,6.236,4.5472,-1.0754,2.45
9.871,-4.8633,11.3448,6.2826,4.6569,-0.6179,2.46
9.9343,-4.8635,11.4082,6.3336,5.1012,-0.1691,2.47
9.9981,-4.8636,11.472,6.3798,4.6165,-0.0808,2.48
10.0624,-4.8638,11.5363,6.4298,4.9994,-0.2037,2.49
10.1272,-4.8642,11.6011,6.4798,4.9995,-0.322,2.5
10.1925,-4.8647,11.6664,6.5298,4.9997,-0.4359,2.51
10.2583,-4.8653,11.7322,6.5798,4.9999,-0.5455,2.52
10.3247,-4.8661,11.7986,6.6298,5,-0.6508,2.53
10.3915,-4.867,11.8654,6.6798,5.0002,-0.7521,2.54
10.4588,-4.868,11.9327,6.7298,5.0003,-0.8493,2.55
10.5265,-4.8691,12.0004,6.7798,5.0004,-0.9427,2.56
10.5948,-4.8703,12.0687,6.8298,5.0006,-1.0322,2.57
10.6635,-4.8716,12.1374,6.8798,5.0007,-1.1181,2.58
10.7329,-4.8731,12.2069,6.9298,4.9935,-1.2005,2.59
10.8026,-4.8747,12.2765,6.9798,5.0083,-1.2793,2.6
10.8729,-4.8763,12.3469,7.0298,4.9938,-1.3548,2.61
10.9437,-4.8781,12.4177,7.0798,5.0012,-1.4269,2.62
11.0149,-4.8799,12.489,7.1298,5.0014,-1.4958,2.63
11.0866,-4.8819,12.5607,7.1797,5.0015,-1.5615,2.64
11.159,-4.8839,12.6331,7.2297,4.9943,-1.6241,2.65
11.2318,-4.8861,12.7059,7.2798,5.0017,-1.6838,2.66
11.305,-4.8883,12.7792,7.3298,5.0018,-1.7404,2.67
11.3787,-4.8906,12.8529,7.3798,5.0019,-1.794,2.68
11.453,-4.893,12.9273,7.4298,4.9948,-1.8449,2.69
11.5278,-4.8955,13.0021,7.4798,5.0022,-1.8929,2.7
11.603,-4.898,13.0773,7.5297,5.0023,-1.9382,2.71
11.6788,-4.9007,13.1532,7.5797,4.9951,-1.9808,2.72
11.755,-4.9033,13.2295,7.6298,5.0025,-2.0207,2.73
11.8317,-4.9061,13.3062,7.6797,5.0026,-2.058,2.74
11.909,-4.9089,13.3835,7.7297,4.9954,-2.0928,2.75
11.9867,-4.9118,13.4613,7.7797,5.0028,-2.125,2.76
12.065,-4.9148,13.5397,7.8297,4.9957,-2.1547,2.77
12.1438,-4.9178,13.6185,7.8798,5.003,-2.1821,2.78
12.2229,-4.9208,13.6977,7.9297,5.0031,-2.2069,2.79
12.3026,-4.9239,13.7775,7.9795,4.9748,-2.2294,2.8
12.3826,-4.927,13.8574,8.0001,2.0629,-2.2495,2.81
12.4626,-4.9302,13.9376,8.0001,-0.0002,-2.2672,2.82
12.5426,-4.9334,14.0176,8.0001,-0.0002,-2.2826,2.83
12.6225,-4.9366,14.0976,8.0001,-0.0002,-2.2957,2.84
12.7025,-4.9398,14.1776,8.0001,-0.0002,-2.3066,2.85
12.7824,-4.9431,14.2576,8.0001,-0.0002,-2.3153,2.86
12.8623,-4.9463,14.3376,8.0001,-0.0002,-2.3219,2.87
